07/06/22	9:32 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	206.628000
Average Count rate  A (kHz):	155.9
Average Count rate  B (kHz):	155.9
Intercept:	0.9284
Cumulant 1st	15353.10
Cumulant 2nd	15586.52	0.04
Cumulant 3rd	16822.98	0.22

Lag time (s)         g2-1
21.810381	160.102844	0.000000
21.862810	151.214600	0.000000
21.915238	152.740479	0.000000
21.967667	155.696869	0.000000
22.020096	167.884827	0.000000
22.072525	150.756836	0.000000
22.124954	152.149200	0.000000
22.177382	151.882172	0.000000
22.229811	151.157379	0.000000
22.282240	153.255463	0.000000
22.334669	151.576996	0.000000
22.387098	152.435303	0.000000
22.439526	145.702362	0.000000
22.491955	150.241852	0.000000
22.544384	158.081055	0.000000
22.596813	153.160095	0.000000
22.649242	149.288177	0.000000
22.701670	149.574280	0.000000
22.754099	155.391693	0.000000
22.806528	148.811340	0.000000
22.858957	162.811279	0.000000
22.911386	153.579712	0.000000
22.963814	150.260925	0.000000
23.016243	154.342651	0.000000
23.068672	151.081085	0.000000
23.121101	164.299011	0.000000
23.173530	155.467987	0.000000
23.225958	154.075623	0.000000
23.278387	151.405334	0.000000
23.330816	152.912140	0.000000
23.383245	155.334473	0.000000
23.435674	148.391724	0.000000
23.488102	149.765015	0.000000
23.540531	150.756836	0.000000
23.592960	157.318115	0.000000
23.645389	156.097412	0.000000
23.697818	156.040192	0.000000
23.750246	167.751312	0.000000
23.802675	152.664185	0.000000
23.855104	145.473480	0.000000
23.907533	163.593292	0.000000
23.959962	160.408020	0.000000
24.012390	172.901154	0.000000
24.064819	150.985718	0.000000
24.117248	157.451630	0.000000
24.169677	139.350891	0.000000
24.222106	155.830383	0.000000
24.274534	157.318115	0.000000
24.326963	157.756805	0.000000
24.379392	164.241791	0.000000
24.431821	156.440735	0.000000
24.484250	140.037537	0.000000
24.536678	157.966614	0.000000
24.589107	144.081116	0.000000
24.641536	156.211853	0.000000
24.693965	157.184601	0.000000
24.746394	144.748688	0.000000
24.798822	150.756836	0.000000
24.851251	162.487030	0.000000
24.903680	149.879456	0.000000
24.956109	161.418915	0.000000
25.008538	162.067413	0.000000
25.060966	153.732300	0.000000
25.113395	151.824951	0.000000
25.165824	161.895752	0.000000
25.218253	146.198273	0.000000
25.270682	149.383545	0.000000
25.323110	147.972107	0.000000
25.375539	163.497925	0.000000
25.427968	155.105591	0.000000
25.480397	151.367187	0.000000
25.532826	149.841309	0.000000
25.585254	144.233704	0.000000
25.637683	160.350800	0.000000
25.690112	145.721436	0.000000
25.742541	156.116486	0.000000
25.794970	156.936646	0.000000
25.847398	154.418945	0.000000
25.899827	159.358978	0.000000
25.952256	158.634186	0.000000
26.004685	151.252747	0.000000
26.057114	150.604248	0.000000
26.109542	154.991150	0.000000
26.161971	158.996582	0.000000
