07/07/22	3:55 PM
Experiment Type:	Generic
Pseudo Cross Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	33.641100
Average Count rate  A (kHz):	169.1
Average Count rate  B (kHz):	165.7
Intercept:	0.9786
Cumulant 1st	22.19
Cumulant 2nd	21.10	8.32
Cumulant 3rd	19.64	11.43

Lag time (s)         g2-1
10.485760	178.146362	178.718567
10.538189	151.767731	151.119232
10.590618	181.732178	182.285309
10.643046	192.852020	185.756683
10.695475	170.326233	162.963867
10.747904	186.386108	186.386108
10.800333	168.075562	164.966583
10.852762	176.296234	172.100067
10.905190	180.835724	178.222656
10.957619	169.487000	166.244507
11.010048	157.127380	154.056549
11.062477	175.018311	170.555115
11.114906	167.694092	161.075592
11.167334	183.200836	182.857513
11.219763	171.928406	171.146393
11.272192	176.906586	174.121857
11.324621	187.740326	179.481506
11.377050	151.195526	149.288177
11.429478	166.931152	162.525177
11.481907	165.252686	160.293579
11.534336	186.767578	180.225372
11.586765	176.372528	173.683167
11.639194	164.737701	163.669586
11.691622	158.996582	158.042908
11.744051	165.996552	158.767700
11.796480	169.925690	166.912079
11.848909	195.293427	189.132690
11.901338	174.484253	172.462463
11.953766	173.492432	173.320770
12.006195	169.296265	167.446136
12.058624	174.045563	167.140961
12.111053	165.767670	167.636871
12.163482	168.457031	167.732239
12.215910	164.985657	160.408020
12.268339	178.394318	176.467896
12.320768	182.266235	178.966522
12.373197	191.326141	187.320709
12.425626	186.920166	183.410645
12.478054	161.247253	159.969330
12.530483	161.437988	154.170990
12.582912	169.715881	166.740417
12.635341	167.827606	168.571472
12.687770	164.756775	163.002014
12.740198	172.901154	168.304443
12.792627	159.206390	154.113770
12.845056	176.830292	175.685883
12.897485	161.380768	156.154633
12.949914	173.778534	172.424316
13.002342	158.329010	152.931213
13.054771	173.854828	168.056488
13.107200	168.151855	164.413452
13.159629	166.416168	165.042877
13.212058	166.549683	158.100128
13.264486	181.674957	176.677704
13.316915	194.015503	184.230804
13.369344	163.974762	163.860321
13.421773	169.601440	166.397095
13.474202	171.318054	168.399811
13.526630	163.555145	160.217285
13.579059	165.519714	164.241791
13.631488	179.862976	176.563263
13.683917	191.764832	187.282562
13.736346	181.274414	173.969269
13.788774	172.595978	171.508789
13.841203	164.146423	162.868500
13.893632	165.710449	163.879395
13.946061	170.783997	169.944763
13.998490	177.249908	176.677704
14.050918	175.228119	171.394348
14.103347	175.189972	171.833038
14.155776	167.560577	168.895721
14.208205	157.032013	160.083771
14.260634	172.328949	168.609619
14.313062	156.555176	150.299072
14.365491	172.710419	167.827606
14.417920	174.789429	176.734924
14.470349	173.130035	168.399811
14.522778	163.059235	159.645081
14.575206	171.260834	166.587830
14.627635	181.770325	182.189941
14.680064	192.127228	188.751221
14.732493	178.470612	177.021027
14.784922	189.895630	182.189941
14.837350	176.334381	173.645020
14.889779	179.710388	176.887512
14.942208	204.048157	197.105408
14.994637	184.402466	182.647705
15.047066	187.244415	186.328888
15.099494	177.783966	175.971985
15.151923	155.372620	152.206421
15.204352	171.737671	165.596008
15.256781	170.078278	166.893005
15.309210	187.854767	182.895660
15.361638	183.448792	176.410675
15.414067	157.508850	154.266357
15.466496	179.347992	181.484222
15.518925	174.427032	166.015625
15.571354	184.974670	181.198120
15.623782	173.339844	169.525146
15.676211	165.748596	164.890289
15.728640	165.786743	159.053802
15.781069	161.514282	158.901215
15.833498	177.555084	174.694061
15.885926	168.094635	163.192749
15.938355	165.519714	162.887573
15.990784	165.596008	163.326263
16.043213	158.596039	153.942108
16.095642	176.696777	179.386139
16.148070	164.432526	162.506104
16.200499	175.170898	176.887512
16.252928	201.282501	200.099945
16.305357	171.775818	169.429779
16.357786	159.873962	155.429840
16.410214	188.617706	184.059143
16.462643	161.590576	159.397125
16.515072	181.102753	177.040100
16.567501	181.102753	180.931091
16.619930	167.655945	160.980225
16.672358	182.361603	180.587769
16.724787	186.443329	186.691284
16.777216	159.988403	156.383514
16.829645	186.939240	185.012817
16.882074	153.446198	149.860382
16.934502	168.018341	163.383484
16.986931	171.413422	167.198181
17.039360	185.813904	180.416107
17.091789	173.015594	173.702240
17.144218	171.298981	174.217224
17.196646	169.334412	170.001984
17.249075	187.873840	183.334351
17.301504	169.849396	164.890289
17.353933	179.958344	177.593231
17.406362	182.437897	179.595947
17.458790	169.563293	162.696838
17.511219	173.225403	169.067383
17.563648	186.557770	179.347992
17.616077	175.762177	175.819397
17.668506	188.617706	181.064606
17.720934	182.094574	174.541473
17.773363	148.849487	146.293640
17.825792	163.230896	162.906647
17.878221	176.849365	174.102783
17.930650	163.192749	161.170959
17.983078	177.555084	174.770355
18.035507	171.184540	170.269012
18.087936	191.040039	182.838440
18.140365	183.544159	180.473328
18.192794	173.568726	168.399811
18.245222	175.991058	171.451569
18.297651	172.500610	166.473389
18.350080	155.086517	150.356293
18.402509	179.920197	176.334381
18.454938	174.045563	169.029236
18.507366	164.527893	161.037445
18.559795	166.130066	166.797638
18.612224	168.876648	163.974762
18.664653	172.729492	168.590546
18.717082	164.451599	162.506104
18.769510	173.854828	169.334412
18.821939	178.470612	175.571442
18.874368	180.416107	175.552368
18.926797	192.470551	193.538666
18.979226	205.364227	202.960968
19.031654	177.268982	175.609589
19.084083	156.784058	155.811310
19.136512	198.307037	195.960999
19.188941	154.876709	152.053833
19.241370	163.345337	160.026550
19.293798	188.598633	185.146332
19.346227	148.811340	146.503448
19.398656	155.715942	158.500671
19.451085	159.149170	158.271790
19.503514	144.538879	145.435333
19.555942	188.961029	184.841156
19.608371	170.917511	162.544250
19.660800	178.928375	168.266296
19.713229	171.089172	166.568756
19.765658	161.056519	156.383514
19.818086	185.260773	187.034607
19.870515	160.808563	158.309937
19.922944	159.606934	156.688690
19.975373	167.388916	162.448883
20.027802	171.604156	166.835785
20.080230	171.890259	166.873932
20.132659	188.369751	181.541443
20.185088	160.884857	162.105560
20.237517	159.301758	150.356293
20.289946	159.835815	157.260895
20.342374	174.369812	173.530579
20.394803	168.914795	167.369843
20.447232	171.356201	169.639587
20.499661	191.345215	190.181732
20.552090	174.255371	172.481537
20.604518	177.879333	176.105499
20.656947	155.811310	152.912140
20.709376	168.590546	164.661407
20.761805	206.222534	199.165344
20.814234	159.072876	157.470703
20.866662	168.209076	163.021088
20.919091	179.481506	172.691345
20.971520	216.350555	209.674835
21.023949	177.268982	173.339844
21.076378	153.732300	146.675110
21.128806	172.595978	169.582367
21.181235	188.770294	189.857483
21.233664	173.625946	168.457031
21.286093	187.625885	183.372498
21.338522	187.873840	180.816650
21.390950	147.666931	145.416260
21.443379	165.748596	160.732269
21.495808	183.601379	179.424286
21.548237	172.252655	170.764923
21.600666	190.162659	183.753967
21.653094	188.827515	185.203552
21.705523	177.478790	174.331665
21.757952	164.203644	162.353516
21.810381	182.647705	178.718567
21.862810	191.841125	184.555054
21.915238	185.451508	181.903839
21.967667	169.773102	165.939331
22.020096	168.380737	166.034698
22.072525	152.435303	148.983002
22.124954	173.683167	172.615051
22.177382	179.138184	177.249908
22.229811	154.781342	155.448914
22.282240	173.816681	171.642303
22.334669	161.857605	158.538818
22.387098	182.037354	175.876617
22.439526	168.380737	171.203613
22.491955	171.527863	167.407990
22.544384	166.778564	164.833069
22.596813	150.394440	145.645142
22.649242	179.252625	179.176331
22.701670	196.762085	190.200806
22.754099	167.560577	164.909363
22.806528	172.214508	172.271729
22.858957	177.249908	173.740387
22.911386	201.606750	199.584961
22.963814	179.805756	176.963806
23.016243	168.666840	167.312622
23.068672	194.664001	195.522308
23.121101	169.811249	168.151855
23.173530	201.454163	193.367004
23.225958	185.241699	183.410645
23.278387	177.211761	177.993774
23.330816	173.397064	169.830322
23.383245	158.138275	153.274536
23.435674	158.691406	159.015656
23.488102	167.331696	163.135529
23.540531	171.737671	170.173645
23.592960	204.830170	204.296112
23.645389	152.816772	147.647858
23.697818	189.247131	185.356140
23.750246	192.203522	188.179016
23.802675	187.416077	180.969238
23.855104	182.228088	177.764893
23.907533	171.108246	167.236328
23.959962	163.345337	161.724091
24.012390	186.233521	178.890228
24.064819	180.225372	175.304413
24.117248	175.971985	172.939301
24.169677	178.337097	174.427032
24.222106	198.116302	196.723938
24.274534	175.933838	169.582367
24.326963	198.040009	194.377899
24.379392	167.388916	163.860321
24.431821	165.882111	161.514282
24.484250	155.353546	152.015686
24.536678	172.672272	171.890259
24.589107	165.500641	162.448883
24.641536	146.522522	140.342712
24.693965	182.723999	177.536011
24.746394	162.696838	160.884857
24.798822	188.713074	186.328888
24.851251	176.448822	173.645020
24.903680	188.179016	182.876587
24.956109	162.181854	156.269073
