06/29/22	12:30 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	58.586400
Average Count rate  A (kHz):	193.1
Average Count rate  B (kHz):	193.1
Intercept:	0.9959
Cumulant 1st	6890.85
Cumulant 2nd	7908.79	0.59
Cumulant 3rd	8246.94	0.99

Lag time (s)         g2-1
10.957619	199.527740	0.000000
11.010048	200.061798	0.000000
11.062477	196.628571	0.000000
11.114906	206.680298	0.000000
11.167334	195.770264	0.000000
11.219763	188.312531	0.000000
11.272192	202.960968	0.000000
11.324621	183.162689	0.000000
11.377050	191.879272	0.000000
11.429478	187.454224	0.000000
11.481907	218.505859	0.000000
11.534336	214.691162	0.000000
11.586765	175.743103	0.000000
11.639194	204.219818	0.000000
11.691622	216.827393	0.000000
11.744051	199.012756	0.000000
11.796480	231.571198	0.000000
11.848909	187.816620	0.000000
11.901338	193.653107	0.000000
11.953766	170.402527	0.000000
12.006195	193.061829	0.000000
12.058624	188.980103	0.000000
12.111053	202.922821	0.000000
12.163482	185.070038	0.000000
12.215910	181.598663	0.000000
12.268339	171.203613	0.000000
12.320768	202.884674	0.000000
12.373197	197.906494	0.000000
12.425626	198.383331	0.000000
12.478054	205.764771	0.000000
12.530483	184.764862	0.000000
12.582912	198.860168	0.000000
12.635341	194.187164	0.000000
12.687770	194.435120	0.000000
12.740198	203.304291	0.000000
12.792627	193.824768	0.000000
12.845056	190.773010	0.000000
12.897485	191.345215	0.000000
12.949914	209.903717	0.000000
13.002342	216.636658	0.000000
13.054771	177.650452	0.000000
13.107200	188.579559	0.000000
13.159629	204.410553	0.000000
13.212058	195.732117	0.000000
13.264486	189.247131	0.000000
13.316915	223.808289	0.000000
13.369344	197.620392	0.000000
13.421773	202.121735	0.000000
13.474202	188.846588	0.000000
13.526630	208.358765	0.000000
13.579059	193.424225	0.000000
13.631488	241.622925	0.000000
13.683917	188.770294	0.000000
13.736346	190.219879	0.000000
13.788774	214.653015	0.000000
13.841203	239.334106	0.000000
13.893632	191.097260	0.000000
13.946061	196.990967	0.000000
13.998490	207.672119	0.000000
14.050918	204.944611	0.000000
14.103347	185.985565	0.000000
14.155776	196.666718	0.000000
14.208205	206.089020	0.000000
14.260634	187.854767	0.000000
14.313062	198.802948	0.000000
14.365491	212.173462	0.000000
14.417920	195.827484	0.000000
14.470349	194.282532	0.000000
14.522778	216.503143	0.000000
14.575206	211.925507	0.000000
14.627635	261.993408	0.000000
14.680064	223.026276	0.000000
14.732493	186.862946	0.000000
14.784922	203.857422	0.000000
14.837350	201.854706	0.000000
14.889779	212.535858	0.000000
14.942208	191.841125	0.000000
14.994637	219.421387	0.000000
15.047066	223.922729	0.000000
15.099494	207.672119	0.000000
15.151923	200.653076	0.000000
15.204352	254.917145	0.000000
15.256781	232.105255	0.000000
15.309210	269.603729	0.000000
15.361638	205.287933	0.000000
15.414067	208.396912	0.000000
15.466496	200.729370	0.000000
15.518925	211.963654	0.000000
15.571354	239.448547	0.000000
15.623782	212.993622	0.000000
15.676211	203.819275	0.000000
15.728640	231.647491	0.000000
15.781069	214.080811	0.000000
15.833498	226.116180	0.000000
15.885926	191.574097	0.000000
15.938355	200.862885	0.000000
15.990784	202.636719	0.000000
16.043213	228.786469	0.000000
16.095642	204.658508	0.000000
16.148070	196.743011	0.000000
16.200499	251.007080	0.000000
16.252928	213.184357	0.000000
16.305357	196.743011	0.000000
16.357786	202.827454	0.000000
16.410214	220.966339	0.000000
16.462643	213.794708	0.000000
16.515072	258.121490	0.000000
16.567501	274.047852	0.000000
16.619930	212.306976	0.000000
16.672358	233.993530	0.000000
16.724787	223.655701	0.000000
16.777216	190.238953	0.000000
16.829645	191.192627	0.000000
16.882074	208.606720	0.000000
16.934502	212.249756	0.000000
16.986931	226.535797	0.000000
17.039360	207.729340	0.000000
17.091789	205.078125	0.000000
17.144218	197.486877	0.000000
17.196646	347.099304	0.000000
17.249075	275.363922	0.000000
17.301504	253.047943	0.000000
17.353933	235.347748	0.000000
17.406362	231.475830	0.000000
17.458790	182.189941	0.000000
17.511219	208.339691	0.000000
17.563648	199.871063	0.000000
