06/29/22	12:49 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	254.679578
Average Count rate  A (kHz):	121.6
Average Count rate  B (kHz):	121.6
Intercept:	0.9252
Cumulant 1st	16751.41
Cumulant 2nd	18189.97	0.39
Cumulant 3rd	19511.32	1.09

Lag time (s)         g2-1
11.744051	105.724335	0.000000
11.796480	106.029510	0.000000
11.848909	107.517242	0.000000
11.901338	113.182068	0.000000
11.953766	100.154877	0.000000
12.006195	97.599030	0.000000
12.058624	106.754303	0.000000
12.111053	119.667053	0.000000
12.163482	112.915039	0.000000
12.215910	110.588074	0.000000
12.268339	103.397369	0.000000
12.320768	109.939575	0.000000
12.373197	111.026764	0.000000
12.425626	111.675262	0.000000
12.478054	95.405579	0.000000
12.530483	98.228455	0.000000
12.582912	106.678009	0.000000
12.635341	98.972321	0.000000
12.687770	111.522675	0.000000
12.740198	104.637146	0.000000
12.792627	102.558136	0.000000
12.845056	99.258423	0.000000
12.897485	110.397339	0.000000
12.949914	101.814270	0.000000
13.002342	98.304749	0.000000
13.054771	112.838745	0.000000
13.107200	109.767914	0.000000
13.159629	107.345581	0.000000
13.212058	108.776093	0.000000
13.264486	103.054047	0.000000
13.316915	100.936890	0.000000
13.369344	101.070404	0.000000
13.421773	98.667145	0.000000
13.474202	105.381012	0.000000
13.526630	111.370087	0.000000
13.579059	106.735229	0.000000
13.631488	110.225677	0.000000
13.683917	131.950378	0.000000
13.736346	104.331970	0.000000
13.788774	104.808807	0.000000
13.841203	105.953217	0.000000
13.893632	98.381042	0.000000
13.946061	100.078583	0.000000
13.998490	96.187592	0.000000
14.050918	104.331970	0.000000
14.103347	114.212036	0.000000
14.155776	115.146637	0.000000
14.208205	97.084045	0.000000
14.260634	107.841492	0.000000
14.313062	114.212036	0.000000
14.365491	111.751556	0.000000
14.417920	105.056763	0.000000
14.470349	97.465515	0.000000
14.522778	102.519989	0.000000
14.575206	107.383728	0.000000
14.627635	110.092163	0.000000
14.680064	111.732483	0.000000
14.732493	95.081329	0.000000
14.784922	95.272064	0.000000
14.837350	106.945038	0.000000
14.889779	106.830597	0.000000
14.942208	93.803406	0.000000
14.994637	106.029510	0.000000
15.047066	107.536316	0.000000
15.099494	102.005005	0.000000
15.151923	103.015900	0.000000
15.204352	105.342865	0.000000
15.256781	102.100372	0.000000
15.309210	97.370148	0.000000
15.361638	102.615356	0.000000
15.414067	104.179382	0.000000
15.466496	110.244751	0.000000
15.518925	104.713440	0.000000
15.571354	98.285675	0.000000
15.623782	97.351074	0.000000
15.676211	98.495483	0.000000
15.728640	102.367401	0.000000
15.781069	104.789734	0.000000
15.833498	109.081268	0.000000
15.885926	95.691681	0.000000
15.938355	101.070404	0.000000
15.990784	107.040405	0.000000
16.043213	101.490021	0.000000
16.095642	101.356506	0.000000
16.148070	99.906921	0.000000
16.200499	100.326538	0.000000
16.252928	94.566345	0.000000
16.305357	102.615356	0.000000
16.357786	99.391937	0.000000
16.410214	107.994080	0.000000
16.462643	95.558167	0.000000
16.515072	98.533630	0.000000
16.567501	104.846954	0.000000
16.619930	104.465485	0.000000
16.672358	103.149414	0.000000
16.724787	107.307434	0.000000
16.777216	118.141174	0.000000
16.829645	104.675293	0.000000
16.882074	93.479156	0.000000
16.934502	98.705292	0.000000
16.986931	113.353729	0.000000
17.039360	102.329254	0.000000
17.091789	114.307404	0.000000
17.144218	107.746124	0.000000
