------------------------------------------------------------------------
General information
------------------------------------------------------------------------
Input file: 2M_40mis_28d_cpmg.int
Output file: 2M_40mis_28d_cpmg.out
Selected analyzing methods: ['brd', 'contin', 'nnls', 'discrete']
Exp. x range: 0.00010016-0.181546
Minimum T  : 0.00010016
Maximum T  : 0.181546
Exp.  points: 2048
Fitting x range: 0.00010016-0.181546
Minimum T  : 0.00010016
Maximum T  : 0.181546
Fitting  points: 2048
Grid points: 400
Grid spaces: log

# Decay data (EXPERIMENTAL)
           time      intensity
   1.382899e-01   6.347966e-02
   1.383786e-01   6.836271e-02
   1.384672e-01  -4.883051e-03
   1.385558e-01   1.318424e-01
   1.386445e-01   6.347966e-02
   1.387331e-01  -9.766102e-03
   1.388218e-01  -7.812882e-02
   1.389104e-01   3.418136e-02
   1.389990e-01  -2.441526e-02
   1.390877e-01  -3.906441e-02
   1.391763e-01   6.347966e-02
   1.392650e-01   4.883051e-03
   1.393536e-01   7.812882e-02
   1.394422e-01   0.000000e+00
   1.395309e-01   1.318424e-01
   1.396195e-01  -2.929831e-02
   1.397082e-01   9.766102e-03
   1.397968e-01   2.929831e-02
   1.398854e-01  -1.025441e-01
   1.399741e-01  -2.929831e-02
   1.400627e-01   4.883051e-02
   1.401514e-01   2.929831e-02
   1.402400e-01   6.347966e-02
   1.403286e-01   6.347966e-02
   1.404173e-01  -6.836271e-02
   1.405059e-01   3.906441e-02
   1.405946e-01   3.906441e-02
   1.406832e-01   1.074271e-01
   1.407718e-01   1.220763e-01
   1.408605e-01  -5.859661e-02
   1.409491e-01   6.347966e-02
   1.410378e-01  -4.883051e-02
   1.411264e-01  -4.883051e-03
   1.412150e-01   1.953220e-02
   1.413037e-01   3.418136e-02
   1.413923e-01   7.324576e-02
   1.414810e-01   1.953220e-02
   1.415696e-01   2.929831e-02
   1.416582e-01  -2.441526e-02
   1.417469e-01   1.074271e-01
   1.418355e-01   0.000000e+00
   1.419242e-01   5.859661e-02
   1.420128e-01   4.394746e-02
   1.421014e-01   9.766102e-03
   1.421901e-01   6.347966e-02
   1.422787e-01   6.347966e-02
   1.423674e-01   4.883051e-03
   1.424560e-01   1.953220e-02
   1.425446e-01   1.513746e-01
   1.426333e-01   7.812882e-02
   1.427219e-01  -1.953220e-02
   1.428106e-01   1.953220e-02
   1.428992e-01  -3.418136e-02
   1.429878e-01   8.301187e-02
   1.430765e-01   2.441526e-02
   1.431651e-01   7.812882e-02
   1.432538e-01   4.394746e-02
   1.433424e-01   1.464915e-02
   1.434310e-01   8.301187e-02
   1.435197e-01   1.367254e-01
   1.436083e-01   2.929831e-02
   1.436970e-01   3.418136e-02
   1.437856e-01  -6.836271e-02
   1.438742e-01   1.171932e-01
   1.439629e-01   1.025441e-01
   1.440515e-01   1.953220e-02
   1.441402e-01   0.000000e+00
   1.442288e-01   6.836271e-02
   1.443174e-01  -1.464915e-02
   1.444061e-01   1.171932e-01
   1.444947e-01   5.859661e-02
   1.445834e-01   9.766102e-03
   1.446720e-01   2.929831e-02
   1.447606e-01   6.836271e-02
   1.448493e-01   1.123102e-01
   1.449379e-01  -2.929831e-02
   1.450266e-01   1.318424e-01
   1.451152e-01  -6.836271e-02
   1.452038e-01  -9.766102e-03
   1.452925e-01   7.324576e-02
   1.453811e-01   1.562576e-01
   1.454698e-01   7.812882e-02
   1.455584e-01   3.906441e-02
   1.456470e-01   1.953220e-02
   1.457357e-01   4.883051e-02
   1.458243e-01  -7.324576e-02
   1.459130e-01   3.418136e-02
   1.460016e-01  -9.277797e-02
   1.460902e-01   4.883051e-03
   1.461789e-01   0.000000e+00
   1.462675e-01  -3.906441e-02
   1.463562e-01   3.418136e-02
   1.464448e-01  -2.441526e-02
   1.465334e-01   6.347966e-02
   1.466221e-01   4.883051e-03
   1.467107e-01  -4.883051e-02
   1.467994e-01   2.441526e-02
   1.468880e-01  -1.464915e-02
   1.469766e-01   1.123102e-01
   1.470653e-01   4.394746e-02
   1.471539e-01   1.660237e-01
   1.472426e-01   1.220763e-01
   1.473312e-01  -2.441526e-02
   1.474198e-01   1.416085e-01
   1.475085e-01   6.347966e-02
   1.475971e-01  -2.929831e-02
   1.476858e-01   4.394746e-02
   1.477744e-01   2.441526e-02
   1.478630e-01   1.123102e-01
   1.479517e-01  -4.394746e-02
   1.480403e-01   1.123102e-01
   1.481290e-01  -6.836271e-02
   1.482176e-01   1.123102e-01
   1.483062e-01   1.660237e-01
   1.483949e-01   3.418136e-02
   1.484835e-01  -4.883051e-03
   1.485722e-01   3.418136e-02
   1.486608e-01  -5.371356e-02
   1.487494e-01   8.301187e-02
   1.488381e-01  -4.883051e-03
   1.489267e-01   5.371356e-02
   1.490154e-01   4.883051e-03
   1.491040e-01  -4.883051e-03
   1.491926e-01  -1.464915e-02
   1.492813e-01  -3.418136e-02
   1.493699e-01  -4.394746e-02
   1.494586e-01   6.347966e-02
   1.495472e-01  -2.929831e-02
   1.496358e-01   2.441526e-02
   1.497245e-01  -2.441526e-02
   1.498131e-01   5.859661e-02
   1.499018e-01  -4.883051e-03
   1.499904e-01   1.318424e-01
   1.500790e-01  -3.906441e-02
   1.501677e-01   6.836271e-02
   1.502563e-01   4.883051e-03
   1.503450e-01  -9.766102e-03
   1.504336e-01  -8.301187e-02
   1.505222e-01  -7.324576e-02
   1.506109e-01  -4.394746e-02
   1.506995e-01  -6.347966e-02
   1.507882e-01   1.464915e-02
   1.508768e-01   7.324576e-02
   1.509654e-01   3.418136e-02
   1.510541e-01  -7.812882e-02
   1.511427e-01   3.906441e-02
   1.512314e-01  -2.441526e-02
   1.513200e-01   1.318424e-01
   1.514086e-01   8.789492e-02
   1.514973e-01   2.929831e-02
   1.515859e-01  -9.277797e-02
   1.516746e-01   0.000000e+00
   1.517632e-01   1.025441e-01
   1.518518e-01   6.347966e-02
   1.519405e-01   6.347966e-02
   1.520291e-01   1.464915e-01
   1.521178e-01  -9.766102e-02
   1.522064e-01   2.929831e-02
   1.522950e-01   0.000000e+00
   1.523837e-01  -2.929831e-02
   1.524723e-01   7.812882e-02
   1.525610e-01   5.371356e-02
   1.526496e-01   1.953220e-02
   1.527382e-01  -8.301187e-02
   1.528269e-01   8.789492e-02
   1.529155e-01   3.418136e-02
   1.530042e-01  -3.418136e-02
   1.530928e-01   4.883051e-03
   1.531814e-01   6.347966e-02
   1.532701e-01   4.883051e-03
   1.533587e-01   5.859661e-02
   1.534474e-01  -1.464915e-02
   1.535360e-01   3.418136e-02
   1.536246e-01   1.220763e-01
   1.537133e-01   6.347966e-02
   1.538019e-01   3.906441e-02
   1.538906e-01   6.347966e-02
   1.539792e-01  -3.906441e-02
   1.540678e-01   4.883051e-02
   1.541565e-01   8.789492e-02
   1.542451e-01   6.836271e-02
   1.543338e-01  -4.883051e-03
   1.544224e-01  -3.906441e-02
   1.545110e-01   7.812882e-02
   1.545997e-01   1.660237e-01
   1.546883e-01   9.766102e-02
   1.547770e-01  -9.766102e-03
   1.548656e-01   1.025441e-01
   1.549542e-01   5.859661e-02
   1.550429e-01   4.883051e-03
   1.551315e-01   5.371356e-02
   1.552202e-01   1.611407e-01
   1.553088e-01   1.953220e-02
   1.553974e-01   1.953220e-02
   1.554861e-01  -9.766102e-03
   1.555747e-01  -8.789492e-02
   1.556634e-01   3.906441e-02
   1.557520e-01   1.953220e-02
   1.558406e-01   1.611407e-01
   1.559293e-01  -1.953220e-02
   1.560179e-01   2.441526e-02
   1.561066e-01   0.000000e+00
   1.561952e-01  -5.859661e-02
   1.562838e-01   3.906441e-02
   1.563725e-01  -1.367254e-01
   1.564611e-01   1.709068e-01
   1.565498e-01   1.953220e-02
   1.566384e-01  -1.464915e-02
   1.567270e-01   1.171932e-01
   1.568157e-01   5.859661e-02
   1.569043e-01   1.074271e-01
   1.569930e-01   6.836271e-02
   1.570816e-01   2.929831e-02
   1.571702e-01   4.883051e-03
   1.572589e-01   2.929831e-02
   1.573475e-01   9.277797e-02
   1.574362e-01  -3.418136e-02
   1.575248e-01  -1.953220e-02
   1.576134e-01   1.171932e-01
   1.577021e-01  -2.929831e-02
   1.577907e-01  -8.789492e-02
   1.578794e-01   9.277797e-02
   1.579680e-01   3.418136e-02
   1.580566e-01   8.789492e-02
   1.581453e-01   9.766102e-03
   1.582339e-01   5.859661e-02
   1.583226e-01   3.906441e-02
   1.584112e-01   1.611407e-01
   1.584998e-01   9.766102e-02
   1.585885e-01  -3.906441e-02
   1.586771e-01   2.441526e-02
   1.587658e-01   4.394746e-02
   1.588544e-01  -7.812882e-02
   1.589430e-01   2.441526e-02
   1.590317e-01   3.418136e-02
   1.591203e-01   2.441526e-02
   1.592090e-01  -4.883051e-03
   1.592976e-01   5.859661e-02
   1.593862e-01  -6.347966e-02
   1.594749e-01  -2.441526e-02
   1.595635e-01  -2.441526e-02
   1.596522e-01  -6.836271e-02
   1.597408e-01   2.441526e-02
   1.598294e-01   1.953220e-02
   1.599181e-01  -5.371356e-02
   1.600067e-01  -9.766102e-03
   1.600954e-01   0.000000e+00
   1.601840e-01  -2.441526e-02
   1.602726e-01  -8.789492e-02
   1.603613e-01   2.441526e-02
   1.604499e-01   0.000000e+00
   1.605386e-01  -4.883051e-03
   1.606272e-01  -3.906441e-02
   1.607158e-01   1.318424e-01
   1.608045e-01   6.347966e-02
   1.608931e-01   4.883051e-03
   1.609818e-01  -9.766102e-03
   1.610704e-01  -7.324576e-02
   1.611590e-01  -9.766102e-03
   1.612477e-01  -2.929831e-02
   1.613363e-01  -6.836271e-02
   1.614250e-01   9.766102e-02
   1.615136e-01  -1.953220e-02
   1.616022e-01   1.269593e-01
   1.616909e-01  -2.929831e-02
   1.617795e-01  -3.418136e-02
   1.618682e-01  -9.766102e-03
   1.619568e-01  -4.394746e-02
   1.620454e-01   3.418136e-02
   1.621341e-01  -1.953220e-02
   1.622227e-01  -4.883051e-02
   1.623114e-01  -9.277797e-02
   1.624000e-01   2.929831e-02
   1.624886e-01   3.418136e-02
   1.625773e-01   4.883051e-02
   1.626659e-01   7.812882e-02
   1.627546e-01  -6.347966e-02
   1.628432e-01  -8.789492e-02
   1.629318e-01  -5.371356e-02
   1.630205e-01  -2.929831e-02
   1.631091e-01   5.859661e-02
   1.631978e-01   5.371356e-02
   1.632864e-01  -3.418136e-02
   1.633750e-01   1.953220e-02
   1.634637e-01  -6.347966e-02
   1.635523e-01  -7.324576e-02
   1.636410e-01   4.883051e-02
   1.637296e-01   1.464915e-02
   1.638182e-01  -5.859661e-02
   1.639069e-01  -1.464915e-02
   1.639955e-01  -7.324576e-02
   1.640842e-01  -2.929831e-02
   1.641728e-01   3.418136e-02
   1.642614e-01  -4.883051e-02
   1.643501e-01   2.441526e-02
   1.644387e-01  -1.074271e-01
   1.645274e-01  -5.859661e-02
   1.646160e-01   2.929831e-02
   1.647046e-01   1.464915e-02
   1.647933e-01   2.050881e-01
   1.648819e-01   3.418136e-02
   1.649706e-01  -9.766102e-02
   1.650592e-01   4.883051e-02
   1.651478e-01   8.789492e-02
   1.652365e-01  -9.766102e-03
   1.653251e-01   9.766102e-02
   1.654138e-01   4.394746e-02
   1.655024e-01   4.883051e-02
   1.655910e-01   1.953220e-02
   1.656797e-01   8.789492e-02
   1.657683e-01   5.371356e-02
   1.658570e-01   6.347966e-02
   1.659456e-01   4.883051e-03
   1.660342e-01   1.513746e-01
   1.661229e-01   2.929831e-02
   1.662115e-01   9.766102e-03
   1.663002e-01  -8.301187e-02
   1.663888e-01   1.757898e-01
   1.664774e-01   2.441526e-02
   1.665661e-01   9.766102e-03
   1.666547e-01   9.277797e-02
   1.667434e-01   4.394746e-02
   1.668320e-01   5.859661e-02
   1.669206e-01   3.418136e-02
   1.670093e-01  -3.906441e-02
   1.670979e-01  -2.441526e-02
   1.671866e-01   1.269593e-01
   1.672752e-01   5.859661e-02
   1.673638e-01   9.766102e-02
   1.674525e-01  -1.025441e-01
   1.675411e-01   9.766102e-02
   1.676298e-01  -6.347966e-02
   1.677184e-01   7.324576e-02
   1.678070e-01   2.441526e-02
   1.678957e-01   0.000000e+00
   1.679843e-01   5.371356e-02
   1.680730e-01   0.000000e+00
   1.681616e-01   4.394746e-02
   1.682502e-01   3.418136e-02
   1.683389e-01  -8.301187e-02
   1.684275e-01   6.836271e-02
   1.685162e-01   1.464915e-02
   1.686048e-01   5.371356e-02
   1.686934e-01   3.418136e-02
   1.687821e-01  -4.883051e-02
   1.688707e-01   4.883051e-02
   1.689594e-01   2.929831e-02
   1.690480e-01   6.347966e-02
   1.691366e-01   0.000000e+00
   1.692253e-01   5.371356e-02
   1.693139e-01  -7.324576e-02
   1.694026e-01   1.855559e-01
   1.694912e-01   0.000000e+00
   1.695798e-01  -2.441526e-02
   1.696685e-01  -3.906441e-02
   1.697571e-01   8.789492e-02
   1.698458e-01   9.277797e-02
   1.699344e-01  -2.929831e-02
   1.700230e-01  -4.883051e-03
   1.701117e-01   8.789492e-02
   1.702003e-01   5.859661e-02
   1.702890e-01  -1.953220e-02
   1.703776e-01   9.277797e-02
   1.704662e-01  -6.836271e-02
   1.705549e-01  -4.883051e-02
   1.706435e-01  -7.324576e-02
   1.707322e-01  -2.929831e-02
   1.708208e-01   9.766102e-03
   1.709094e-01  -3.418136e-02
   1.709981e-01   9.766102e-03
   1.710867e-01   1.123102e-01
   1.711754e-01  -2.441526e-02
   1.712640e-01   6.347966e-02
   1.713526e-01   1.269593e-01
   1.714413e-01   6.347966e-02
   1.715299e-01   5.859661e-02
   1.716186e-01  -6.347966e-02
   1.717072e-01   9.766102e-03
   1.717958e-01   3.906441e-02
   1.718845e-01   4.883051e-02
   1.719731e-01   2.929831e-02
   1.720618e-01   1.953220e-02
   1.721504e-01   8.301187e-02
   1.722390e-01  -9.277797e-02
   1.723277e-01  -7.812882e-02
   1.724163e-01   8.789492e-02
   1.725050e-01   1.953220e-02
   1.725936e-01  -7.324576e-02
   1.726822e-01   9.277797e-02
   1.727709e-01  -4.883051e-02
   1.728595e-01   1.171932e-01
   1.729482e-01   1.953220e-02
   1.730368e-01  -5.371356e-02
   1.731254e-01   5.371356e-02
   1.732141e-01   1.171932e-01
   1.733027e-01   9.766102e-02
   1.733914e-01   0.000000e+00
   1.734800e-01   4.394746e-02
   1.735686e-01   1.464915e-02
   1.736573e-01   5.859661e-02
   1.737459e-01   1.806729e-01
   1.738346e-01   2.441526e-02
   1.739232e-01   1.123102e-01
   1.740118e-01   8.301187e-02
   1.741005e-01   2.441526e-02
   1.741891e-01   0.000000e+00
   1.742778e-01  -4.883051e-03
   1.743664e-01   1.562576e-01
   1.744550e-01   4.883051e-02
   1.745437e-01   6.347966e-02
   1.746323e-01   1.171932e-01
   1.747210e-01  -3.418136e-02
   1.748096e-01   8.789492e-02
   1.748982e-01   9.766102e-03
   1.749869e-01   3.906441e-02
   1.750755e-01   7.812882e-02
   1.751642e-01   5.859661e-02
   1.752528e-01   9.766102e-03
   1.753414e-01  -9.766102e-03
   1.754301e-01   2.929831e-02
   1.755187e-01   8.301187e-02
   1.756074e-01   5.371356e-02
   1.756960e-01  -8.301187e-02
   1.757846e-01   4.883051e-03
   1.758733e-01   6.347966e-02
   1.759619e-01   3.418136e-02
   1.760506e-01  -1.464915e-02
   1.761392e-01   1.123102e-01
   1.762278e-01  -1.953220e-02
   1.763165e-01  -1.953220e-02
   1.764051e-01   3.906441e-02
   1.764938e-01   1.025441e-01
   1.765824e-01   3.906441e-02
   1.766710e-01   1.953220e-02
   1.767597e-01   3.906441e-02
   1.768483e-01  -4.883051e-02
   1.769370e-01   8.301187e-02
   1.770256e-01   8.301187e-02
   1.771142e-01   7.324576e-02
   1.772029e-01   1.220763e-01
   1.772915e-01   1.416085e-01
   1.773802e-01   5.371356e-02
   1.774688e-01   1.367254e-01
   1.775574e-01   2.929831e-02
   1.776461e-01  -4.394746e-02
   1.777347e-01   7.324576e-02
   1.778234e-01   3.418136e-02
   1.779120e-01  -9.766102e-02
   1.780006e-01   2.929831e-02
   1.780893e-01  -1.953220e-02
   1.781779e-01   0.000000e+00
   1.782666e-01   5.371356e-02
   1.783552e-01   6.836271e-02
   1.784438e-01   4.883051e-03
   1.785325e-01  -9.766102e-03
   1.786211e-01  -2.929831e-02
   1.787098e-01   1.025441e-01
   1.787984e-01  -4.883051e-03
   1.788870e-01  -5.859661e-02
   1.789757e-01   3.906441e-02
   1.790643e-01  -4.883051e-02
   1.791530e-01   0.000000e+00
   1.792416e-01   3.906441e-02
   1.793302e-01   4.883051e-02
   1.794189e-01  -2.929831e-02
   1.795075e-01   3.906441e-02
   1.795962e-01   3.906441e-02
   1.796848e-01   4.883051e-03
   1.797734e-01  -4.883051e-03
   1.798621e-01   4.883051e-02
   1.799507e-01   6.836271e-02
   1.800394e-01   4.883051e-02
   1.801280e-01  -2.441526e-02
   1.802166e-01   1.806729e-01
   1.803053e-01  -2.929831e-02
   1.803939e-01  -9.766102e-03
   1.804826e-01   2.929831e-02
   1.805712e-01   5.859661e-02
   1.806598e-01  -1.953220e-02
   1.807485e-01  -2.929831e-02
   1.808371e-01   7.812882e-02
   1.809258e-01   4.883051e-02
   1.810144e-01   4.883051e-03
   1.811030e-01  -5.859661e-02
   1.811917e-01   1.074271e-01
   1.812803e-01  -3.906441e-02
   1.813690e-01   8.301187e-02
   1.814576e-01   4.883051e-02
   1.815462e-01  -7.812882e-02

